customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
50,127,quaker oats,2023-03-10,17,212,8,1696
12,121,flour,2023-06-15,2,20,5,100
16,123,quaker oats,2023-07-21,8,212,2,424
35,126,flour,2023-08-14,15,20,6,120
21,125,sugar,2023-05-18,13,50,9,450
9,129,refined oil,2023-04-29,21,110,6,660
50,126,shampoo,2023-06-27,15,1.5,3,4.5
24,126,flour,2023-03-16,14,20,7,140
1,127,gram flour ,2023-06-30,16,52,7,364
27,129,sugar,2023-04-07,22,50,6,300
38,124,flour,2023-04-12,12,20,9,180
29,125,shampoo,2023-08-11,12,1.5,6,9.0
24,129,refined oil,2023-03-19,21,110,9,990
42,122,quaker oats,2023-03-22,6,212,5,1060
3,126,flour,2023-06-16,14,20,8,160
46,123,gram flour ,2023-05-06,7,52,7,364
22,123,toothpaste,2023-04-14,9,100,4,400
38,126,quaker oats,2023-06-19,15,212,9,1908
49,130,quaker oats,2023-07-31,25,212,4,848
47,122,gram flour ,2023-06-14,5,52,7,364
25,129,shampoo,2023-07-31,22,1.5,7,10.5
17,128,quaker oats,2023-03-04,19,212,5,1060
40,125,sugar,2023-04-16,12,50,9,450
26,127,refined oil,2023-07-18,17,110,5,550
21,128,gram flour ,2023-08-06,19,52,7,364
45,128,quaker oats,2023-06-09,20,212,10,2120
42,128,flour,2023-03-27,19,20,6,120
47,122,nutrella,2023-07-31,5,40,7,280
34,126,gram flour ,2023-07-07,14,52,10,520
49,122,sugar,2023-05-27,6,50,10,500
8,129,refined oil,2023-04-07,22,110,9,990
44,126,nutrella,2023-07-28,15,40,2,80
1,128,toothpaste,2023-05-30,20,100,6,600
10,130,quaker oats,2023-07-12,24,212,10,2120
1,127,nutrella,2023-07-11,16,40,1,40
33,124,refined oil,2023-08-05,12,110,7,770
28,125,gram flour ,2023-05-13,13,52,8,416
27,123,quaker oats,2023-07-20,9,212,2,424
11,129,refined oil,2023-04-13,21,110,1,110
5,122,toothpaste,2023-03-08,6,100,8,800
7,123,gram flour ,2023-05-06,9,52,6,312
38,127,refined oil,2023-07-15,16,110,4,440
23,122,refined oil,2023-04-16,4,110,9,990
26,124,shampoo,2023-08-02,12,1.5,6,9.0
12,124,gram flour ,2023-08-04,10,52,7,364
13,124,toothpaste,2023-04-11,12,100,5,500
49,129,flour,2023-05-05,22,20,5,100
6,122,toothpaste,2023-06-03,5,100,1,100
15,127,nutrella,2023-07-25,17,40,8,320
19,125,flour,2023-06-16,12,20,1,20
43,123,shampoo,2023-07-10,8,1.5,8,12.0
3,129,quaker oats,2023-04-22,21,212,10,2120
8,130,shampoo,2023-04-12,25,1.5,8,12.0
13,129,shampoo,2023-05-20,22,1.5,6,9.0
34,127,quaker oats,2023-06-19,16,212,6,1272
3,127,shampoo,2023-07-31,17,1.5,5,7.5
48,124,flour,2023-04-24,12,20,5,100
34,123,refined oil,2023-08-13,7,110,10,1100
44,125,quaker oats,2023-08-20,13,212,4,848
1,121,toothpaste,2023-05-07,1,100,4,400
34,125,quaker oats,2023-06-17,13,212,3,636
26,121,toothpaste,2023-06-04,2,100,7,700
41,130,gram flour ,2023-07-27,23,52,1,52
13,121,quaker oats,2023-04-24,2,212,2,424
34,122,sugar,2023-03-13,6,50,10,500
8,129,nutrella,2023-05-08,22,40,4,160
23,125,shampoo,2023-04-24,13,1.5,7,10.5
31,126,refined oil,2023-07-02,14,110,10,1100
41,129,nutrella,2023-04-22,21,40,6,240
33,123,gram flour ,2023-03-16,7,52,4,208
31,122,refined oil,2023-03-14,5,110,6,660
46,122,sugar,2023-03-22,4,50,8,400
7,126,nutrella,2023-06-18,15,40,7,280
33,128,gram flour ,2023-04-09,19,52,9,468
20,125,refined oil,2023-04-17,13,110,1,110
16,128,quaker oats,2023-08-11,20,212,8,1696
30,121,refined oil,2023-04-08,3,110,1,110
15,122,shampoo,2023-04-15,5,1.5,7,10.5
3,121,gram flour ,2023-06-22,1,52,8,416
19,121,gram flour ,2023-07-03,3,52,8,416
50,130,sugar,2023-06-03,23,50,5,250
34,125,gram flour ,2023-07-08,12,52,1,52
17,122,shampoo,2023-05-08,4,1.5,1,1.5
48,123,toothpaste,2023-06-26,7,100,1,100
9,130,quaker oats,2023-06-22,25,212,9,1908
16,123,shampoo,2023-08-17,7,1.5,1,1.5
42,130,shampoo,2023-05-13,24,1.5,1,1.5
21,122,flour,2023-06-23,4,20,10,200
44,130,sugar,2023-07-04,25,50,4,200
21,123,flour,2023-06-09,7,20,3,60
45,122,nutrella,2023-05-05,6,40,4,160
13,123,sugar,2023-05-05,9,50,6,300
31,128,sugar,2023-03-16,20,50,4,200
19,130,toothpaste,2023-06-02,25,100,3,300
41,130,flour,2023-03-23,24,20,6,120
44,125,nutrella,2023-08-09,12,40,3,120
32,123,flour,2023-04-18,8,20,10,200
9,127,quaker oats,2023-07-24,16,212,2,424
26,122,toothpaste,2023-04-21,6,100,8,800
43,123,gram flour ,2023-06-06,8,52,10,520
44,128,gram flour ,2023-07-19,20,52,8,416
50,124,sugar,2023-07-16,12,50,1,50
34,129,gram flour ,2023-04-04,22,52,5,260
38,128,refined oil,2023-08-12,18,110,10,1100
13,121,refined oil,2023-05-24,1,110,9,990
3,123,refined oil,2023-04-28,7,110,6,660
18,129,nutrella,2023-03-18,22,40,9,360
9,126,nutrella,2023-07-04,15,40,8,320
45,122,toothpaste,2023-07-08,6,100,2,200
50,129,shampoo,2023-07-07,21,1.5,2,3.0
47,126,gram flour ,2023-03-19,15,52,9,468
39,129,toothpaste,2023-07-07,21,100,1,100
11,129,sugar,2023-05-26,21,50,5,250
3,122,shampoo,2023-03-05,5,1.5,4,6.0
25,128,toothpaste,2023-08-06,20,100,8,800
23,122,shampoo,2023-03-28,4,1.5,4,6.0
2,124,flour,2023-08-14,12,20,10,200
29,122,quaker oats,2023-06-26,5,212,1,212
43,129,flour,2023-05-12,21,20,6,120
34,121,gram flour ,2023-03-31,2,52,4,208
49,126,refined oil,2023-08-03,15,110,6,660
2,125,quaker oats,2023-08-17,12,212,3,636
17,124,quaker oats,2023-08-19,10,212,3,636
9,129,toothpaste,2023-03-15,22,100,5,500
41,123,toothpaste,2023-07-06,8,100,4,400
45,129,gram flour ,2023-03-19,22,52,9,468
48,126,nutrella,2023-08-14,14,40,10,400
39,122,flour,2023-03-08,5,20,4,80
48,130,nutrella,2023-08-19,25,40,10,400
19,130,gram flour ,2023-03-15,25,52,9,468
15,125,quaker oats,2023-08-09,12,212,10,2120
9,122,sugar,2023-07-07,5,50,1,50
20,130,gram flour ,2023-07-01,24,52,4,208
46,126,quaker oats,2023-06-01,15,212,3,636
5,123,nutrella,2023-06-29,8,40,9,360
37,127,nutrella,2023-04-20,17,40,1,40
36,121,gram flour ,2023-07-30,2,52,8,416
4,130,flour,2023-08-08,23,20,1,20
39,123,nutrella,2023-04-25,9,40,9,360
41,121,sugar,2023-08-12,1,50,7,350
50,127,refined oil,2023-08-11,17,110,1,110
24,121,quaker oats,2023-07-03,1,212,1,212
50,124,shampoo,2023-06-15,11,1.5,5,7.5
28,128,shampoo,2023-05-03,19,1.5,1,1.5
28,128,shampoo,2023-03-17,19,1.5,3,4.5
24,126,toothpaste,2023-03-31,15,100,1,100
8,124,shampoo,2023-05-06,12,1.5,6,9.0
43,130,nutrella,2023-03-23,24,40,6,240
7,130,refined oil,2023-04-18,23,110,3,330
45,128,toothpaste,2023-06-18,19,100,2,200
12,123,toothpaste,2023-05-16,7,100,1,100
5,130,quaker oats,2023-07-21,24,212,1,212
9,130,flour,2023-04-15,24,20,10,200
45,130,toothpaste,2023-07-25,25,100,10,1000
29,124,shampoo,2023-05-06,12,1.5,2,3.0
31,129,quaker oats,2023-06-23,21,212,5,1060
24,122,sugar,2023-07-08,6,50,1,50
49,123,toothpaste,2023-08-04,7,100,8,800
21,130,sugar,2023-08-06,25,50,4,200
32,128,gram flour ,2023-05-02,19,52,4,208
8,123,gram flour ,2023-06-07,7,52,10,520
34,126,toothpaste,2023-07-06,15,100,2,200
49,129,toothpaste,2023-08-01,22,100,7,700
23,121,flour,2023-05-18,1,20,8,160
44,129,nutrella,2023-04-11,22,40,4,160
15,123,sugar,2023-03-16,9,50,3,150
36,126,gram flour ,2023-07-28,15,52,6,312
24,129,gram flour ,2023-03-27,21,52,2,104
24,125,nutrella,2023-03-08,13,40,10,400
21,123,refined oil,2023-07-01,7,110,10,1100
36,127,refined oil,2023-07-03,16,110,10,1100
37,129,refined oil,2023-05-31,22,110,10,1100
2,126,refined oil,2023-06-13,14,110,1,110
11,130,gram flour ,2023-04-03,25,52,2,104
39,126,refined oil,2023-05-31,15,110,9,990
18,129,flour,2023-08-03,21,20,1,20
34,127,sugar,2023-05-09,16,50,2,100
17,126,flour,2023-07-16,14,20,3,60
17,121,refined oil,2023-03-23,1,110,3,330
5,124,gram flour ,2023-04-14,12,52,7,364
4,124,quaker oats,2023-06-21,10,212,3,636
37,121,refined oil,2023-05-18,1,110,4,440
36,124,sugar,2023-03-04,11,50,4,200
50,124,gram flour ,2023-04-21,10,52,7,364
36,128,sugar,2023-07-22,20,50,4,200
40,121,flour,2023-07-10,2,20,8,160
27,128,quaker oats,2023-08-17,18,212,9,1908
4,127,refined oil,2023-07-30,16,110,1,110
41,122,sugar,2023-07-01,4,50,6,300
21,126,gram flour ,2023-03-19,15,52,5,260
34,129,flour,2023-03-25,22,20,9,180
35,123,flour,2023-07-21,8,20,10,200
24,126,gram flour ,2023-04-07,15,52,10,520
9,126,refined oil,2023-05-20,15,110,7,770
15,121,shampoo,2023-07-01,3,1.5,4,6.0
27,130,refined oil,2023-03-08,23,110,7,770
16,127,refined oil,2023-07-23,16,110,5,550
25,123,nutrella,2023-04-12,8,40,2,80
6,129,toothpaste,2023-06-25,22,100,9,900
7,122,toothpaste,2023-08-15,6,100,8,800
22,126,refined oil,2023-07-31,14,110,7,770
4,128,quaker oats,2023-03-17,20,212,9,1908
1,123,toothpaste,2023-07-28,7,100,10,1000
30,121,quaker oats,2023-04-12,3,212,3,636
50,128,sugar,2023-07-26,18,50,6,300
31,125,shampoo,2023-04-17,13,1.5,5,7.5
49,121,flour,2023-06-29,2,20,1,20
11,121,toothpaste,2023-05-19,2,100,8,800
18,122,refined oil,2023-07-28,4,110,5,550
18,130,sugar,2023-06-17,24,50,3,150
29,125,gram flour ,2023-06-20,13,52,4,208
14,127,shampoo,2023-08-03,16,1.5,4,6.0
28,127,shampoo,2023-04-20,16,1.5,7,10.5
11,125,shampoo,2023-08-20,13,1.5,4,6.0
35,130,flour,2023-04-28,24,20,5,100
33,122,refined oil,2023-06-30,5,110,2,220
38,127,shampoo,2023-04-27,16,1.5,3,4.5
49,125,refined oil,2023-03-13,12,110,5,550
4,129,flour,2023-07-22,22,20,2,40
16,130,flour,2023-05-25,23,20,7,140
26,130,toothpaste,2023-03-03,23,100,8,800
20,129,shampoo,2023-06-04,21,1.5,4,6.0
35,128,shampoo,2023-07-29,20,1.5,2,3.0
50,121,gram flour ,2023-04-23,1,52,9,468
24,127,gram flour ,2023-04-16,17,52,3,156
5,129,quaker oats,2023-04-12,22,212,4,848
22,122,quaker oats,2023-08-08,6,212,5,1060
35,126,toothpaste,2023-03-14,14,100,7,700
25,126,quaker oats,2023-03-12,14,212,9,1908
28,125,shampoo,2023-07-22,13,1.5,1,1.5
19,123,refined oil,2023-03-09,7,110,4,440
14,126,sugar,2023-05-13,15,50,7,350
23,129,nutrella,2023-06-01,21,40,5,200
49,130,nutrella,2023-08-18,24,40,5,200
13,121,flour,2023-03-27,2,20,5,100
49,123,sugar,2023-07-15,7,50,5,250
13,122,shampoo,2023-04-12,5,1.5,4,6.0
22,123,toothpaste,2023-07-03,7,100,4,400
33,124,flour,2023-07-08,10,20,10,200
6,124,nutrella,2023-05-07,12,40,5,200
40,128,quaker oats,2023-05-17,20,212,8,1696
11,123,refined oil,2023-04-15,9,110,3,330
35,124,refined oil,2023-07-04,10,110,4,440
44,127,sugar,2023-04-21,17,50,10,500
10,127,flour,2023-06-19,17,20,3,60
10,129,sugar,2023-06-27,21,50,5,250
48,130,refined oil,2023-05-22,23,110,9,990
50,122,quaker oats,2023-07-22,4,212,9,1908
17,127,refined oil,2023-03-18,16,110,5,550
3,127,flour,2023-03-12,16,20,10,200
31,128,toothpaste,2023-07-14,18,100,3,300
44,130,quaker oats,2023-07-12,23,212,6,1272
5,124,quaker oats,2023-05-16,11,212,1,212
2,127,gram flour ,2023-08-13,17,52,7,364
20,128,quaker oats,2023-05-24,18,212,2,424
25,127,shampoo,2023-06-20,16,1.5,6,9.0
3,121,quaker oats,2023-07-21,2,212,7,1484
15,127,refined oil,2023-03-19,16,110,6,660
14,124,gram flour ,2023-04-11,11,52,8,416
37,129,flour,2023-07-16,21,20,3,60
40,130,shampoo,2023-05-04,24,1.5,2,3.0
11,130,shampoo,2023-07-05,25,1.5,1,1.5
22,121,quaker oats,2023-05-06,3,212,4,848
30,121,gram flour ,2023-04-12,1,52,9,468
39,129,flour,2023-05-06,22,20,6,120
6,126,sugar,2023-03-29,14,50,7,350
29,121,toothpaste,2023-07-17,2,100,4,400
36,123,nutrella,2023-04-22,7,40,5,200
1,127,sugar,2023-04-02,16,50,1,50
24,128,nutrella,2023-08-09,20,40,7,280
34,122,flour,2023-07-17,5,20,7,140
27,129,flour,2023-08-18,21,20,3,60
48,122,nutrella,2023-04-15,4,40,5,200
19,128,toothpaste,2023-03-19,18,100,3,300
47,125,quaker oats,2023-05-22,13,212,8,1696
3,122,toothpaste,2023-04-26,5,100,1,100
30,128,quaker oats,2023-07-16,18,212,6,1272
27,121,toothpaste,2023-06-22,3,100,9,900
49,124,gram flour ,2023-05-09,12,52,5,260
42,123,toothpaste,2023-07-16,9,100,5,500
21,124,flour,2023-08-10,12,20,10,200
13,129,nutrella,2023-06-15,21,40,5,200
13,126,nutrella,2023-06-17,14,40,5,200
5,130,gram flour ,2023-07-16,24,52,6,312
8,125,toothpaste,2023-04-17,13,100,2,200
40,127,quaker oats,2023-07-27,16,212,6,1272
31,122,nutrella,2023-06-23,5,40,4,160
26,124,refined oil,2023-06-12,11,110,6,660
6,126,gram flour ,2023-06-12,14,52,10,520
16,122,quaker oats,2023-03-16,6,212,6,1272
14,126,toothpaste,2023-07-28,15,100,2,200
22,124,gram flour ,2023-06-19,12,52,10,520
30,123,shampoo,2023-03-12,8,1.5,4,6.0
18,128,nutrella,2023-05-10,18,40,6,240
10,125,shampoo,2023-06-14,13,1.5,6,9.0
35,125,refined oil,2023-05-23,12,110,8,880
2,121,sugar,2023-03-07,3,50,6,300
45,130,gram flour ,2023-04-08,24,52,7,364
1,129,sugar,2023-05-24,22,50,3,150
46,126,toothpaste,2023-04-16,14,100,1,100
8,129,nutrella,2023-05-16,21,40,8,320
1,126,gram flour ,2023-05-24,14,52,3,156
18,128,shampoo,2023-08-08,18,1.5,10,15.0
31,130,shampoo,2023-04-27,23,1.5,9,13.5
48,123,shampoo,2023-05-14,9,1.5,7,10.5
33,126,flour,2023-07-30,15,20,3,60
47,123,nutrella,2023-05-15,7,40,2,80
33,125,gram flour ,2023-05-17,13,52,10,520
48,123,nutrella,2023-04-19,7,40,2,80
43,126,sugar,2023-07-08,14,50,9,450
19,127,flour,2023-04-29,16,20,8,160
7,129,nutrella,2023-05-25,22,40,2,80
10,128,quaker oats,2023-04-16,20,212,10,2120
38,124,refined oil,2023-06-21,11,110,5,550
28,121,gram flour ,2023-08-15,2,52,8,416
17,122,sugar,2023-07-14,5,50,5,250
15,128,quaker oats,2023-04-09,20,212,1,212
39,123,sugar,2023-06-25,8,50,10,500
13,126,flour,2023-07-22,15,20,1,20
37,123,gram flour ,2023-05-22,7,52,4,208
31,121,toothpaste,2023-08-06,3,100,2,200
6,129,toothpaste,2023-03-07,22,100,9,900
47,128,sugar,2023-03-30,19,50,5,250
25,124,toothpaste,2023-03-30,12,100,7,700
35,125,shampoo,2023-04-01,13,1.5,2,3.0
3,128,nutrella,2023-08-17,18,40,6,240
23,124,quaker oats,2023-06-12,11,212,3,636
43,124,nutrella,2023-03-30,12,40,7,280
49,124,quaker oats,2023-06-24,12,212,7,1484
1,128,flour,2023-08-05,18,20,4,80
44,130,sugar,2023-05-12,24,50,9,450
14,124,gram flour ,2023-05-19,11,52,9,468
18,125,quaker oats,2023-07-11,13,212,5,1060
17,121,quaker oats,2023-08-07,1,212,2,424
45,130,toothpaste,2023-03-22,25,100,9,900
43,125,toothpaste,2023-08-19,12,100,1,100
8,125,toothpaste,2023-07-25,13,100,1,100
21,125,refined oil,2023-07-21,12,110,6,660
25,122,shampoo,2023-03-22,5,1.5,5,7.5
44,126,gram flour ,2023-05-06,14,52,1,52
20,125,toothpaste,2023-06-23,13,100,3,300
28,123,refined oil,2023-08-20,7,110,1,110
43,129,sugar,2023-05-22,21,50,3,150
44,130,shampoo,2023-04-02,25,1.5,6,9.0
44,130,flour,2023-08-01,23,20,10,200
28,130,shampoo,2023-07-02,24,1.5,5,7.5
42,122,quaker oats,2023-07-24,6,212,8,1696
23,122,toothpaste,2023-06-19,6,100,2,200
29,129,refined oil,2023-08-12,21,110,5,550
46,129,flour,2023-06-27,22,20,4,80
10,127,toothpaste,2023-06-30,17,100,5,500
6,128,refined oil,2023-04-26,20,110,10,1100
19,122,flour,2023-03-03,5,20,7,140
14,125,shampoo,2023-07-07,13,1.5,4,6.0
26,123,refined oil,2023-05-22,7,110,1,110
35,124,nutrella,2023-04-06,10,40,4,160
6,126,toothpaste,2023-07-23,14,100,3,300
10,130,shampoo,2023-05-30,25,1.5,2,3.0
6,125,refined oil,2023-07-26,13,110,3,330
37,122,nutrella,2023-04-17,6,40,9,360
36,124,nutrella,2023-08-17,11,40,3,120
7,124,nutrella,2023-04-24,10,40,6,240
17,130,gram flour ,2023-08-11,25,52,8,416
6,125,shampoo,2023-06-15,12,1.5,4,6.0
41,124,shampoo,2023-05-27,11,1.5,3,4.5
7,128,flour,2023-03-16,19,20,4,80
17,127,shampoo,2023-04-12,17,1.5,4,6.0
22,124,flour,2023-08-12,10,20,7,140
48,123,sugar,2023-08-18,9,50,4,200
48,125,gram flour ,2023-05-12,12,52,9,468
1,129,refined oil,2023-07-29,21,110,10,1100
45,123,sugar,2023-05-04,9,50,9,450
24,127,quaker oats,2023-03-10,17,212,6,1272
15,126,nutrella,2023-05-02,15,40,10,400
39,125,refined oil,2023-05-12,12,110,4,440
5,123,refined oil,2023-03-16,9,110,5,550
24,130,sugar,2023-07-06,25,50,7,350
7,130,shampoo,2023-06-09,24,1.5,5,7.5
33,123,gram flour ,2023-03-11,8,52,6,312
26,122,nutrella,2023-05-15,6,40,8,320
26,125,gram flour ,2023-04-07,12,52,7,364
40,126,gram flour ,2023-03-19,14,52,9,468
22,130,flour,2023-06-04,25,20,5,100
40,130,refined oil,2023-03-14,25,110,7,770
20,126,shampoo,2023-03-24,14,1.5,9,13.5
18,123,sugar,2023-04-13,8,50,5,250
31,129,refined oil,2023-05-08,22,110,6,660
49,129,flour,2023-04-22,22,20,1,20
11,125,quaker oats,2023-05-09,12,212,10,2120
20,122,sugar,2023-05-26,5,50,7,350
38,121,shampoo,2023-03-14,3,1.5,6,9.0
31,125,toothpaste,2023-08-08,12,100,5,500
40,124,nutrella,2023-03-27,10,40,1,40
24,128,flour,2023-05-26,18,20,7,140
30,130,toothpaste,2023-04-28,23,100,4,400
26,125,sugar,2023-05-18,13,50,3,150
6,129,flour,2023-06-09,22,20,8,160
38,125,refined oil,2023-05-16,12,110,3,330
3,129,gram flour ,2023-04-10,21,52,7,364
33,124,nutrella,2023-05-21,12,40,7,280
32,122,quaker oats,2023-03-16,6,212,1,212
39,123,gram flour ,2023-04-23,8,52,2,104
20,125,sugar,2023-06-21,12,50,3,150
13,124,quaker oats,2023-08-08,12,212,9,1908
40,130,flour,2023-06-30,25,20,9,180
48,122,shampoo,2023-06-12,5,1.5,4,6.0
38,124,quaker oats,2023-05-03,11,212,8,1696
7,121,refined oil,2023-05-14,1,110,6,660
32,121,sugar,2023-03-07,3,50,3,150
12,128,refined oil,2023-03-31,18,110,7,770
12,123,gram flour ,2023-04-04,9,52,8,416
15,128,quaker oats,2023-03-26,19,212,10,2120
1,127,sugar,2023-07-29,16,50,6,300
24,123,shampoo,2023-03-10,7,1.5,1,1.5
24,123,nutrella,2023-04-21,8,40,4,160
37,122,quaker oats,2023-04-17,6,212,8,1696
35,127,refined oil,2023-08-13,16,110,7,770
37,123,sugar,2023-03-23,9,50,6,300
13,127,flour,2023-04-17,16,20,1,20
30,128,shampoo,2023-07-30,18,1.5,6,9.0
8,121,quaker oats,2023-05-11,1,212,3,636
9,130,refined oil,2023-04-12,23,110,5,550
26,123,toothpaste,2023-03-15,9,100,8,800
24,121,sugar,2023-06-30,2,50,2,100
14,126,nutrella,2023-05-13,15,40,9,360
10,128,shampoo,2023-03-17,19,1.5,5,7.5
43,121,toothpaste,2023-07-23,1,100,7,700
8,124,flour,2023-04-08,11,20,2,40
16,125,nutrella,2023-03-24,13,40,3,120
49,126,toothpaste,2023-05-05,15,100,1,100
50,129,toothpaste,2023-07-09,22,100,5,500
8,121,gram flour ,2023-05-15,2,52,5,260
24,127,nutrella,2023-03-16,16,40,4,160
23,123,refined oil,2023-04-11,9,110,10,1100
46,127,nutrella,2023-06-02,17,40,8,320
4,121,refined oil,2023-04-30,2,110,3,330
2,126,sugar,2023-04-11,14,50,1,50
36,122,sugar,2023-05-30,6,50,2,100
7,121,quaker oats,2023-07-23,1,212,2,424
29,124,gram flour ,2023-07-20,10,52,9,468
46,125,toothpaste,2023-05-20,13,100,7,700
38,130,refined oil,2023-07-01,24,110,9,990
12,125,gram flour ,2023-08-05,13,52,10,520
19,123,shampoo,2023-07-01,7,1.5,6,9.0
21,122,quaker oats,2023-06-03,5,212,9,1908
31,121,toothpaste,2023-05-05,2,100,9,900
6,124,refined oil,2023-08-04,11,110,7,770
7,125,flour,2023-07-16,12,20,6,120
33,123,shampoo,2023-06-26,7,1.5,8,12.0
19,124,shampoo,2023-07-22,12,1.5,6,9.0
18,126,shampoo,2023-03-04,14,1.5,5,7.5
45,122,gram flour ,2023-07-03,5,52,7,364
7,123,refined oil,2023-06-05,7,110,1,110
34,126,shampoo,2023-04-05,14,1.5,2,3.0
48,121,refined oil,2023-03-10,1,110,3,330
34,129,refined oil,2023-08-12,21,110,3,330
13,122,toothpaste,2023-08-16,4,100,7,700
37,121,toothpaste,2023-05-30,3,100,5,500
28,121,refined oil,2023-07-03,2,110,2,220
20,124,flour,2023-04-29,11,20,2,40
33,122,shampoo,2023-04-15,4,1.5,9,13.5
24,127,gram flour ,2023-04-07,17,52,3,156
20,126,shampoo,2023-07-01,14,1.5,3,4.5
47,122,quaker oats,2023-06-20,5,212,3,636
35,126,flour,2023-04-29,15,20,10,200
7,124,refined oil,2023-07-20,10,110,2,220
25,130,sugar,2023-06-28,24,50,2,100
31,124,toothpaste,2023-06-28,11,100,2,200
19,129,sugar,2023-03-19,21,50,8,400
21,126,flour,2023-07-02,15,20,4,80
23,124,gram flour ,2023-07-25,12,52,8,416
46,124,gram flour ,2023-06-02,12,52,7,364
41,126,refined oil,2023-07-02,14,110,3,330
19,122,sugar,2023-06-02,5,50,1,50
38,124,nutrella,2023-07-17,11,40,7,280
4,123,refined oil,2023-06-21,8,110,5,550
30,128,nutrella,2023-07-28,18,40,1,40
44,126,quaker oats,2023-06-20,14,212,4,848
36,125,toothpaste,2023-04-19,12,100,8,800
5,129,quaker oats,2023-08-07,22,212,10,2120
7,128,flour,2023-03-03,20,20,6,120
7,126,quaker oats,2023-07-23,15,212,8,1696
4,124,nutrella,2023-04-15,11,40,2,80
19,125,gram flour ,2023-05-15,13,52,9,468
16,124,flour,2023-08-04,12,20,1,20
10,124,quaker oats,2023-04-03,11,212,9,1908
7,128,toothpaste,2023-04-14,18,100,9,900
5,122,flour,2023-03-13,6,20,8,160
31,125,flour,2023-08-04,13,20,1,20
18,122,flour,2023-08-01,6,20,10,200
33,125,toothpaste,2023-07-27,12,100,8,800
2,129,gram flour ,2023-05-09,22,52,9,468
28,129,toothpaste,2023-08-17,22,100,2,200
24,124,shampoo,2023-06-24,11,1.5,9,13.5
24,121,shampoo,2023-06-17,1,1.5,6,9.0
25,129,sugar,2023-07-10,22,50,5,250
27,126,nutrella,2023-06-24,15,40,10,400
9,127,sugar,2023-07-27,16,50,6,300
11,129,refined oil,2023-06-24,22,110,2,220
13,122,flour,2023-03-07,5,20,1,20
30,130,toothpaste,2023-07-27,25,100,9,900
12,125,sugar,2023-08-18,13,50,6,300
48,129,gram flour ,2023-08-19,21,52,10,520
48,130,gram flour ,2023-03-13,25,52,2,104
37,125,toothpaste,2023-03-17,12,100,6,600
27,121,sugar,2023-06-17,2,50,8,400
8,126,sugar,2023-05-16,14,50,6,300
15,130,refined oil,2023-06-10,25,110,5,550
29,126,gram flour ,2023-07-16,15,52,7,364
32,126,quaker oats,2023-03-16,14,212,10,2120
21,125,nutrella,2023-06-05,12,40,4,160
11,126,toothpaste,2023-05-02,15,100,2,200
40,124,nutrella,2023-07-11,10,40,3,120
46,128,refined oil,2023-08-10,19,110,8,880
7,129,nutrella,2023-07-28,21,40,2,80
31,128,quaker oats,2023-05-31,20,212,7,1484
45,125,toothpaste,2023-05-13,12,100,4,400
24,126,quaker oats,2023-08-16,15,212,4,848
15,128,quaker oats,2023-04-16,18,212,6,1272
19,129,quaker oats,2023-05-09,22,212,2,424
6,128,sugar,2023-04-11,19,50,8,400
19,121,refined oil,2023-04-21,3,110,7,770
33,129,shampoo,2023-04-03,22,1.5,7,10.5
23,127,gram flour ,2023-07-22,17,52,1,52
40,123,sugar,2023-06-28,7,50,5,250
43,130,refined oil,2023-06-27,25,110,7,770
15,123,gram flour ,2023-04-01,8,52,4,208
19,124,sugar,2023-04-10,10,50,1,50
11,128,toothpaste,2023-03-18,20,100,1,100
48,123,nutrella,2023-08-06,7,40,6,240
35,122,sugar,2023-07-31,5,50,7,350
24,124,flour,2023-07-12,11,20,9,180
7,126,sugar,2023-08-11,14,50,9,450
36,129,flour,2023-07-14,21,20,6,120
25,125,sugar,2023-03-16,13,50,10,500
16,125,flour,2023-03-05,13,20,2,40
15,129,toothpaste,2023-07-02,22,100,10,1000
7,121,nutrella,2023-05-15,1,40,3,120
24,123,nutrella,2023-05-22,8,40,8,320
23,123,toothpaste,2023-06-01,7,100,1,100
20,122,refined oil,2023-06-19,6,110,9,990
21,130,refined oil,2023-05-31,23,110,7,770
27,128,shampoo,2023-07-13,18,1.5,7,10.5
23,130,nutrella,2023-04-20,25,40,4,160
23,124,shampoo,2023-03-11,11,1.5,5,7.5
43,123,flour,2023-08-12,9,20,3,60
24,126,flour,2023-05-15,14,20,3,60
21,125,flour,2023-04-01,13,20,1,20
26,128,gram flour ,2023-06-18,20,52,5,260
35,124,shampoo,2023-07-11,12,1.5,8,12.0
46,129,flour,2023-05-03,21,20,8,160
50,125,gram flour ,2023-07-22,12,52,5,260
38,122,shampoo,2023-04-15,6,1.5,10,15.0
9,128,refined oil,2023-05-01,20,110,6,660
38,127,nutrella,2023-03-31,16,40,3,120
46,127,shampoo,2023-06-11,17,1.5,10,15.0
1,127,toothpaste,2023-06-15,17,100,4,400
31,121,toothpaste,2023-05-15,3,100,2,200
46,130,refined oil,2023-05-29,24,110,2,220
27,125,gram flour ,2023-07-17,12,52,6,312
45,130,nutrella,2023-07-10,25,40,2,80
43,125,nutrella,2023-07-27,12,40,2,80
28,129,shampoo,2023-06-17,22,1.5,10,15.0
15,127,flour,2023-06-10,16,20,10,200
33,126,quaker oats,2023-06-20,15,212,8,1696
43,126,toothpaste,2023-08-02,15,100,4,400
20,125,flour,2023-07-22,13,20,4,80
